,age,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
4844,old,0.198129141,0.059305999,0.213902439,0.134146341,0.247560976,0.113414634,1.422230467,4.714369176,0.912625483,0.373179713,0.254634146,0.198129141,0.114756057,0.04719764,0.277456647,0.521118164,0,2.390625,2.390625,0.123366013,male
4845,young,0.18737862,0.065940003,0.213921335,0.126483909,0.243957092,0.117473182,1.544764728,5.040718466,0.921138602,0.504585157,0.126483909,0.18737862,0.128881771,0.046920821,0.271186441,1.871184593,0,9.2578125,9.2578125,0.15540409,male
4846,matured,0.192773519,0.053192366,0.213928058,0.146043165,0.230446043,0.084402878,2.953020184,15.01141023,0.897579389,0.340844305,0.215942446,0.192773519,0.118960608,0.047058824,0.274285714,0.811916978,0,5.0390625,5.0390625,0.129911788,male
4847,matured,0.208392572,0.055823188,0.21393718,0.174054054,0.260160701,0.086106647,2.166699142,9.922197317,0.917217995,0.404290307,0.270182615,0.208392572,0.126399007,0.04719764,0.279069767,1.383120888,0,6.515625,6.515625,0.053186023,male
4848,matured,0.201668293,0.050415765,0.213943112,0.18864473,0.232058003,0.043413274,2.508306202,10.27390889,0.903451328,0.375082223,0.215973229,0.201668293,0.121970411,0.047012733,0.277456647,0.493616616,0,3.4453125,3.4453125,0.056630444,male
4849,matured,0.21528014,0.038407898,0.213950339,0.189616253,0.243340858,0.053724605,1.742580392,5.692255677,0.869846123,0.222692699,0.188984199,0.21528014,0.165594409,0.047337278,0.274285714,0.555746822,0.1875,3.9140625,3.7265625,0.094448059,female
4850,matured,0.215866543,0.043133647,0.213960691,0.192114354,0.253150685,0.061036331,1.743026298,5.838369541,0.891311043,0.250460847,0.194282311,0.215866543,0.120913474,0.047012733,0.279069767,0.71174569,0,4.5,4.5,0.091471354,male
4851,old,0.194414613,0.054755113,0.213971079,0.146384872,0.23701891,0.090634038,1.643234956,5.879651829,0.913378037,0.373045299,0.22051168,0.194414613,0.117423344,0.047384008,0.274285714,0.91640625,0,4.5,4.5,0.149088542,male
4853,young,0.191683434,0.054264061,0.213990755,0.134607088,0.230097586,0.095490498,2.205031207,8.270460804,0.905354478,0.365674348,0.220318439,0.191683434,0.124043599,0.046966732,0.277456647,0.66322314,0,4.8515625,4.8515625,0.088054458,male
4854,young,0.187363314,0.062243827,0.213995772,0.128160677,0.236786469,0.108625793,1.949634539,7.007209349,0.897270421,0.362132989,0.21961945,0.187363314,0.116117981,0.047151277,0.277456647,0.637416295,0,12.796875,12.796875,0.035150747,male
4855,young,0.20821575,0.046630366,0.21400982,0.186513912,0.241963993,0.055450082,1.842869335,6.271506467,0.900073138,0.358699088,0.217370431,0.20821575,0.154986363,0.048096192,0.277456647,0.489475723,0,5.8828125,5.8828125,0.057768924,female
4856,matured,0.206864758,0.053065667,0.214011784,0.167370112,0.256304231,0.088934119,1.42449554,4.900887178,0.916705988,0.318551563,0.272951259,0.206864758,0.140593537,0.048435923,0.279069767,1.0578125,0,4.3828125,4.3828125,0.139729475,male
4858,matured,0.214813567,0.04092095,0.214038462,0.189358974,0.247916667,0.058557692,1.830504912,5.978748253,0.876771369,0.250949454,0.182852564,0.214813567,0.175904308,0.047477745,0.279069767,0.808919271,0,4.1953125,4.1953125,0.161427499,female
4859,matured,0.213360878,0.047061937,0.21404157,0.189630485,0.249284065,0.05965358,1.782528241,6.420939043,0.900632627,0.336395847,0.200300231,0.213360878,0.137393779,0.047058824,0.275862069,0.877796053,0,9.8203125,9.8203125,0.058737735,female
4860,young,0.212882262,0.03640308,0.214052839,0.199572794,0.24222597,0.042653176,2.102416283,7.674131254,0.877747622,0.21307026,0.205868465,0.212882262,0.142900837,0.046966732,0.274285714,0.401660156,0,1.78125,1.78125,0.105775803,female
4861,young,0.193798218,0.055888964,0.214057227,0.149347029,0.232545855,0.083198826,2.454159695,9.818221839,0.905852059,0.422662844,0.21323551,0.193798218,0.121662753,0.04729064,0.277456647,0.969992898,0,5.9765625,5.9765625,0.09903142,male
4862,young,0.207522115,0.051474829,0.21407887,0.169582107,0.251818717,0.08223661,1.539834312,6.176445732,0.919870791,0.348961495,0.255609182,0.207522115,0.140336449,0.046920821,0.279069767,0.939508929,0,13.59375,13.59375,0.047404906,male
4863,old,0.213870023,0.041229138,0.214080146,0.19431694,0.242513661,0.048196721,1.701823515,5.660083073,0.893579913,0.279815092,0.203879781,0.213870023,0.153434917,0.047012733,0.279069767,1.069661458,0,5.203125,5.203125,0.133691944,female
4864,young,0.18910398,0.057747184,0.214082073,0.12488121,0.237969762,0.113088553,2.336838904,9.121998011,0.896480346,0.378011875,0.240086393,0.18910398,0.125551086,0.048338369,0.277456647,1.411033163,0,14.3671875,14.3671875,0.099014114,male
4866,matured,0.203435102,0.054067516,0.214101291,0.151261172,0.249414101,0.098152929,1.249073664,3.908873123,0.912233166,0.332428882,0.252194638,0.203435102,0.126407898,0.047012733,0.272727273,0.965820313,0.1171875,4.78125,4.6640625,0.129952086,male
4867,young,0.195182302,0.057903665,0.214101291,0.135690169,0.241350546,0.105660377,1.78391459,7.324377991,0.911505128,0.416792783,0.221330685,0.195182302,0.127796762,0.048289738,0.279069767,1.188494318,0,11.3203125,11.3203125,0.093480214,male
4868,matured,0.212587413,0.043174535,0.214104596,0.191695721,0.239397781,0.04770206,1.851938868,6.290189107,0.885439132,0.301182737,0.211885895,0.212587413,0.163488806,0.047761194,0.275862069,0.524720149,0,1.96875,1.96875,0.176681784,female
4869,young,0.204222635,0.055109738,0.214152542,0.159971751,0.250536723,0.090564972,1.115228313,3.518842737,0.920762161,0.386032415,0.268333333,0.204222635,0.145620771,0.047012733,0.279069767,0.857103924,0,5.8359375,5.8359375,0.064562046,male
4870,young,0.19231587,0.067542502,0.214223171,0.127816337,0.247709557,0.119893219,1.698038869,5.680953806,0.924528708,0.482148055,0.250699413,0.19231587,0.122447958,0.046920821,0.279069767,0.626708984,0,7.078125,7.078125,0.027543648,male
4871,young,0.197861383,0.052041782,0.214233129,0.162944785,0.233865031,0.070920245,2.371592918,10.13144625,0.912010865,0.407236777,0.220858896,0.197861383,0.119631205,0.047384008,0.279069767,0.461768617,0,3.3515625,3.3515625,0.08025308,male
4872,matured,0.195634701,0.059847053,0.214236676,0.133044264,0.249900632,0.116856369,2.361755664,9.068286342,0.888479104,0.319412123,0.133044264,0.195634701,0.119531146,0.047012733,0.277456647,0.799703664,0,12.703125,12.703125,0.032997445,male
4873,old,0.211337876,0.037727837,0.214251012,0.191327036,0.237804768,0.046477733,1.702715292,5.241638992,0.879677467,0.236293825,0.222438147,0.211337876,0.160933498,0.047904192,0.275862069,0.985635081,0,8.6015625,8.6015625,0.052127936,female
4875,young,0.200684767,0.058011289,0.214270941,0.173009307,0.240041365,0.067032058,1.63630229,5.72615113,0.934594302,0.520615286,0.226432265,0.200684767,0.119489837,0.048289738,0.274285714,1.495892397,0,9.046875,9.046875,0.119890616,male
4876,old,0.20209887,0.06421706,0.214287556,0.143159252,0.264294004,0.121134752,2.40418652,9.793298137,0.916023531,0.445841589,0.273320438,0.20209887,0.124568602,0.047713718,0.279069767,0.997183866,0,6.84375,6.84375,0.127464083,male
4877,young,0.201874618,0.060301001,0.214319149,0.159659574,0.254829787,0.095170213,1.826271542,7.320291798,0.933228176,0.492371439,0.275234043,0.201874618,0.121249646,0.046966732,0.279069767,1.002707302,0,13.734375,13.734375,0.070369555,male
4879,young,0.202699529,0.059357702,0.214332248,0.191400651,0.237785016,0.046384365,1.882460448,6.412729592,0.905329173,0.38261239,0.219674267,0.202699529,0.155128808,0.047151277,0.279069767,0.313668224,0,3.75,3.75,0.06263587,female
4881,matured,0.199293545,0.056689312,0.214396135,0.153977456,0.241223833,0.087246377,1.61856574,6.718227535,0.927152809,0.428256172,0.226570048,0.199293545,0.122604084,0.048144433,0.277456647,1.129445043,0,5.15625,5.15625,0.155681818,male
4882,young,0.195622434,0.054820773,0.214403974,0.173609272,0.231556291,0.05794702,2.829824121,12.993945,0.899055355,0.409469158,0.219039735,0.195622434,0.113899606,0.047761194,0.275862069,0.93121189,0,6.421875,6.421875,0.089866338,male
4883,matured,0.208596632,0.038563587,0.214405594,0.181902098,0.237118881,0.055216783,1.767859512,5.784495313,0.8842003,0.234517256,0.23751049,0.208596632,0.15367104,0.04719764,0.277456647,1.294170673,0,10.4296875,10.4296875,0.132170313,female
4884,matured,0.209869245,0.048215144,0.21440678,0.18,0.24779661,0.06779661,1.304971541,4.077726531,0.915341299,0.325295842,0.209152542,0.209869245,0.115234666,0.047477745,0.279069767,0.981541896,0,9.5859375,9.5859375,0.084876004,male
4885,old,0.208531989,0.05445881,0.214475073,0.173912023,0.254381232,0.080469208,1.577232381,5.471864254,0.919590025,0.423027761,0.278521994,0.208531989,0.107430694,0.047012733,0.277456647,0.821762242,0.1640625,6.515625,6.3515625,0.075096176,male
4886,matured,0.199785576,0.059574235,0.214478114,0.144949495,0.247710438,0.102760943,1.339892127,4.64553362,0.931398598,0.471754533,0.275757576,0.199785576,0.114493594,0.048096192,0.272727273,1.388104839,0.2109375,6.4921875,6.28125,0.093283582,male
4887,matured,0.18899848,0.061426655,0.214486486,0.128648649,0.240864865,0.112216216,2.17583164,8.736253957,0.906351174,0.393133605,0.240216216,0.18899848,0.118333592,0.047384008,0.279069767,1.156622024,0,10.40625,10.40625,0.117575202,male
4889,matured,0.198726508,0.054997103,0.214523549,0.145366922,0.240898138,0.095531216,1.471157915,5.467326989,0.919829356,0.343526664,0.220350493,0.198726508,0.12921866,0.047808765,0.279069767,0.870296556,0,5.1328125,5.1328125,0.119771165,male
4890,matured,0.207102579,0.043977429,0.214540271,0.188196721,0.234697078,0.046500356,2.100488909,7.206445386,0.888325911,0.321684747,0.23230221,0.207102579,0.172931206,0.047384008,0.279069767,0.6721875,0,10.3359375,10.3359375,0.058299648,female
4891,young,0.216467622,0.032892911,0.214570447,0.194524628,0.241351661,0.046827033,2.495653039,10.4961533,0.85292475,0.148807641,0.19580756,0.216467622,0.154771813,0.04743083,0.279069767,0.766640625,0.0703125,6.75,6.6796875,0.093454065,female
4893,matured,0.211294622,0.043547647,0.214604793,0.193901071,0.235308516,0.041407445,2.365813375,9.28866386,0.884446531,0.306343371,0.219745028,0.211294622,0.165774529,0.047524752,0.274285714,1.622936321,0,6.2109375,6.2109375,0.127498996,female
4894,young,0.208342404,0.050283506,0.214609929,0.178723404,0.246099291,0.067375887,1.205715243,3.764815636,0.920672138,0.399328461,0.207375887,0.208342404,0.152230224,0.046920821,0.279069767,1.809194712,0,15.1640625,15.1640625,0.105181811,female
4895,matured,0.215476438,0.045477706,0.214629097,0.189350201,0.252144911,0.06279471,1.657518412,5.606501739,0.894826918,0.291190266,0.18693502,0.215476438,0.161572615,0.047012733,0.279069767,0.957,0.140625,6.7734375,6.6328125,0.092741702,female
4896,matured,0.191821474,0.063368895,0.21463357,0.130898345,0.247730496,0.116832151,1.931213922,6.95741304,0.912188111,0.410808373,0.124940898,0.191821474,0.117114258,0.047761194,0.279069767,0.864734738,0,8.671875,8.671875,0.076522305,male
4897,young,0.19968907,0.056005224,0.214638298,0.14893617,0.242893617,0.093957447,1.314156776,4.518106654,0.925268633,0.403475779,0.244085106,0.19968907,0.120648068,0.047012733,0.275862069,0.927619485,0,5.015625,5.015625,0.126168224,male
4898,young,0.184779385,0.066936618,0.214638298,0.117957447,0.235744681,0.117787234,2.111840049,7.696730221,0.914725436,0.465935412,0.217361702,0.184779385,0.114596263,0.04729064,0.277456647,0.979337033,0,10.640625,10.640625,0.084295154,male
4901,matured,0.194528432,0.057270542,0.214688731,0.132828999,0.233664303,0.100835303,1.920924933,6.818919358,0.901313319,0.363815163,0.223073286,0.194528432,0.106798507,0.04743083,0.271186441,0.412913603,0,0.6328125,0.6328125,0.182245738,male
4902,matured,0.205815476,0.056134997,0.214688995,0.171315789,0.251028708,0.079712919,2.050117593,7.772450654,0.913847986,0.408978911,0.248851675,0.205815476,0.117000841,0.047058824,0.279069767,1.150957661,0,5.1328125,5.1328125,0.157457288,male
4903,young,0.200031081,0.061831871,0.21470934,0.165146963,0.246165905,0.081018942,2.086164355,8.560234057,0.931879591,0.552317275,0.205930764,0.200031081,0.12520481,0.047244094,0.279069767,1.032762097,0.046875,5.8125,5.765625,0.11181198,male
4904,matured,0.216178257,0.038438911,0.214739843,0.19657876,0.241881682,0.045302922,2.091371849,8.012584796,0.875148304,0.228072131,0.214739843,0.216178257,0.172544304,0.047105005,0.279069767,0.280641234,0,1.7578125,1.7578125,0.092018779,female
4905,matured,0.215425315,0.041437124,0.214742547,0.191598916,0.24699187,0.055392954,1.657936295,5.251101703,0.873595536,0.266723046,0.209810298,0.215425315,0.159097802,0.048484848,0.279069767,0.407492898,0,1.8515625,1.8515625,0.126582278,female
4906,matured,0.201168892,0.055986224,0.214743112,0.145316456,0.249560685,0.104244229,1.181201616,3.818966899,0.92019531,0.355848003,0.260193596,0.201168892,0.122944033,0.046920821,0.277456647,1.0234375,0,14.5078125,14.5078125,0.035038004,male
4907,young,0.180838667,0.075458039,0.214743112,0.123008191,0.235591958,0.112583768,2.129221574,7.975840733,0.924798987,0.524621446,0.224333582,0.180838667,0.125829652,0.047904192,0.279069767,0.835831926,0,6.5625,6.5625,0.083540373,male
4908,young,0.21242523,0.042372807,0.214754836,0.183265857,0.248385065,0.065119208,1.307030215,4.177577139,0.900978491,0.255889409,0.210598291,0.21242523,0.147568093,0.047244094,0.277456647,0.77438447,0,5.1328125,5.1328125,0.116112198,female
4909,matured,0.211490523,0.035939928,0.214768016,0.193484699,0.229970385,0.036485686,2.146989845,7.284500402,0.861161955,0.236644691,0.223060217,0.211490523,0.155810891,0.047058824,0.272727273,0.935901989,0,12.8203125,12.8203125,0.062705667,female
4910,matured,0.213410294,0.048345335,0.214802495,0.182397782,0.256909217,0.074511435,1.758348192,5.956897824,0.902775792,0.324354898,0.263118503,0.213410294,0.116182361,0.047058824,0.279069767,0.891196646,0,8.0625,8.0625,0.070736434,male
4911,old,0.199748648,0.060642207,0.214813211,0.154932323,0.251044938,0.096112615,1.717984895,6.706804241,0.929344774,0.475781636,0.252409312,0.199748648,0.143231993,0.048289738,0.272727273,1.50232438,0,10.6171875,10.6171875,0.094677459,female
4912,matured,0.205398261,0.045167379,0.214856459,0.1684689,0.233110048,0.064641148,2.044686409,8.14767766,0.895950149,0.299478868,0.220047847,0.205398261,0.131498263,0.046920821,0.279069767,0.535438144,0,5.953125,5.953125,0.077321003,female
4913,young,0.182005148,0.059730983,0.214861925,0.123715481,0.231029289,0.107313808,3.138120555,15.6835238,0.880980341,0.365334236,0.233606695,0.182005148,0.126458833,0.04719764,0.279069767,0.392680921,0,0.8671875,0.8671875,0.150086256,male
4914,matured,0.209978911,0.048990801,0.214900731,0.17569488,0.246060606,0.070365726,1.496336475,4.76401736,0.90760037,0.347205355,0.268589342,0.209978911,0.145045979,0.04743083,0.279069767,0.796875,0,6.28125,6.28125,0.049391202,female
4916,matured,0.19534563,0.061207446,0.214944681,0.133923404,0.248782979,0.114859574,1.421854229,4.530966489,0.920787304,0.435339042,0.265702128,0.19534563,0.116316611,0.047761194,0.271186441,1.359375,0,5.0859375,5.0859375,0.14249333,male
4917,matured,0.217061436,0.040243118,0.214954205,0.189308909,0.249925062,0.060616153,2.046977411,8.394020337,0.873193888,0.230645871,0.185811823,0.217061436,0.175599969,0.047384008,0.279069767,0.528169014,0,1.828125,1.828125,0.170551671,female
4918,old,0.197549484,0.064046901,0.214962594,0.13286783,0.256658354,0.123790524,1.902278327,7.392195972,0.927966649,0.435623938,0.264339152,0.197549484,0.123479889,0.046920821,0.277456647,1.272467003,0,6.609375,6.609375,0.113360787,male
4919,old,0.209094903,0.051281917,0.214972352,0.180076563,0.249987239,0.069910676,1.331676975,4.083828432,0.917084018,0.367511275,0.248319864,0.209094903,0.130590369,0.04719764,0.279069767,1.167375,0,9.375,9.375,0.076038136,male
4921,young,0.189184505,0.07055724,0.215014327,0.125959885,0.246103152,0.120143266,1.903790441,7.210358455,0.936099807,0.569761464,0.223237822,0.189184505,0.127773292,0.047244094,0.279069767,0.571381579,0,5.7890625,5.7890625,0.079334999,male
4922,matured,0.217855512,0.039404172,0.215016287,0.189250814,0.253094463,0.063843648,2.157228902,8.614538209,0.865375231,0.203846223,0.185602606,0.217855512,0.178209877,0.047666336,0.279069767,0.434027778,0,4.828125,4.828125,0.051928973,female
4923,matured,0.199918736,0.048747347,0.215022266,0.177892133,0.228045522,0.050153389,3.092963969,14.98798028,0.896986405,0.337336347,0.216130628,0.199918736,0.122804774,0.047571853,0.279069767,0.956896552,0,12,12,0.046767489,male
4924,old,0.192304906,0.05543921,0.215028249,0.133785311,0.234576271,0.10079096,2.424680196,11.30160133,0.911339495,0.359916219,0.218757062,0.192304906,0.120773993,0.047151277,0.279069767,0.406978284,0,4.96875,4.96875,0.064380418,male
4926,young,0.202446449,0.063122388,0.215134168,0.146636852,0.258962433,0.112325581,2.479188628,11.39800685,0.916827612,0.43138558,0.279373882,0.202446449,0.122945876,0.047105005,0.275862069,1.368204195,0,7.3125,7.3125,0.111947232,male
4927,matured,0.211776793,0.045606608,0.215149864,0.189209809,0.244396004,0.055186194,1.74577174,6.015333259,0.892899524,0.339438333,0.20599455,0.211776793,0.174882053,0.047619048,0.279069767,0.551002358,0.1875,1.40625,1.21875,0.203461538,female
4928,young,0.189849591,0.056723171,0.21515528,0.126708075,0.231304348,0.104596273,2.613681632,12.03941948,0.895837237,0.342963684,0.22484472,0.189849591,0.117424403,0.04719764,0.279069767,0.424977022,0,6.09375,6.09375,0.04882134,male
4929,matured,0.199561201,0.055792811,0.215212766,0.144095745,0.240904255,0.096808511,1.743721362,6.979703071,0.910721694,0.332779289,0.215398936,0.199561201,0.125898059,0.047904192,0.272727273,0.992871094,0,5.5078125,5.5078125,0.111104634,male
4934,old,0.198773446,0.05980621,0.215328562,0.163044893,0.245204945,0.082160052,2.012721447,7.729590863,0.930232852,0.532072364,0.216603774,0.198773446,0.116130868,0.046920821,0.271186441,1.030066288,0.1640625,4.171875,4.0078125,0.178814734,male
4935,young,0.191540628,0.056487657,0.215338129,0.134158273,0.229438849,0.095280576,2.751993479,11.9744676,0.897342437,0.387671751,0.219165468,0.191540628,0.118534451,0.048533873,0.279069767,1.038240132,0,12,12,0.096124387,male
4936,matured,0.213460633,0.039446527,0.215365854,0.191219512,0.244146341,0.052926829,1.733208095,5.471025867,0.876862068,0.259315623,0.181463415,0.213460633,0.151984731,0.046966732,0.279069767,0.44847973,0,1.734375,1.734375,0.146102624,female
4938,old,0.209300223,0.050213175,0.215373665,0.168825623,0.259644128,0.090818505,2.764399852,12.62605831,0.89728821,0.310127112,0.262633452,0.209300223,0.155467982,0.047012733,0.279069767,0.567232572,0,7.0546875,7.0546875,0.053509578,female
4939,matured,0.211316382,0.049753016,0.215384615,0.181730769,0.255769231,0.074038462,1.517601496,5.110163778,0.906139013,0.323759319,0.262836538,0.211316382,0.115132237,0.047571853,0.274285714,0.772395833,0.28125,3.609375,3.328125,0.135604324,male
4940,matured,0.20012953,0.058943695,0.215419355,0.14888172,0.252150538,0.103268817,2.035138709,8.785670387,0.9216385,0.435357294,0.258021505,0.20012953,0.141266907,0.047244094,0.279069767,1.241629464,0,9.1875,9.1875,0.102137691,male
4942,matured,0.185251937,0.065725936,0.215449102,0.122185629,0.238083832,0.115898204,1.996766631,7.299144391,0.920246833,0.493288185,0.114850299,0.185251937,0.141468633,0.04719764,0.279069767,1.634486607,0,8.7890625,8.7890625,0.123679325,male
4943,matured,0.214651789,0.043862107,0.215473251,0.192197531,0.246123457,0.053925926,1.59515154,5.385212187,0.891223635,0.295554964,0.201415638,0.214651789,0.158426853,0.047571853,0.279069767,0.503741197,0,8.5078125,8.5078125,0.034414703,female
4944,old,0.21115014,0.043299836,0.215481386,0.187086008,0.243697047,0.05661104,1.350651121,4.130856446,0.89661047,0.273670508,0.225186136,0.21115014,0.162243308,0.047808765,0.279069767,0.755427632,0,6.3046875,6.3046875,0.103200259,female
4947,matured,0.193991483,0.060432811,0.215515152,0.139151515,0.24470303,0.105551515,1.524544176,5.555345427,0.9085273,0.381504164,0.231127273,0.193991483,0.128323872,0.047477745,0.277456647,0.485491071,0,2.6484375,2.6484375,0.089675516,male
4949,matured,0.208883087,0.040830579,0.215523349,0.187568438,0.235813205,0.048244767,1.600820669,4.891321636,0.885794817,0.294208101,0.218228663,0.208883087,0.149877266,0.047244094,0.271186441,1.64167444,0,10.6640625,10.6640625,0.140625528,female
4950,matured,0.196308847,0.063435821,0.215532646,0.192760596,0.234616266,0.04185567,2.588572077,10.62503541,0.895852878,0.40014459,0.192920962,0.196308847,0.170560711,0.048241206,0.277456647,0.87447479,0,14.4609375,14.4609375,0.061215416,female
4951,matured,0.206095744,0.038715334,0.215560748,0.1925,0.226028037,0.033528037,2.85660044,12.24485316,0.857444481,0.263271897,0.225373832,0.206095744,0.161240652,0.046966732,0.277456647,1.753472222,0,14.15625,14.15625,0.112604283,female
4952,young,0.207879263,0.04394803,0.215560748,0.203785047,0.229953271,0.026168224,3.063750124,13.62198889,0.861038838,0.267471751,0.216214953,0.207879263,0.11569778,0.047571853,0.277456647,0.825334821,0.1875,6.46875,6.28125,0.107217817,male
4953,matured,0.215830877,0.040384952,0.215562914,0.194238411,0.243377483,0.049139073,1.775479352,6.597359079,0.881168053,0.252776929,0.213245033,0.215830877,0.159383539,0.047244094,0.277456647,0.813249144,0,8.484375,8.484375,0.054746359,female
4954,young,0.201300835,0.064335379,0.215562914,0.14115894,0.266092715,0.124933775,2.539570859,11.31758346,0.897373659,0.349740679,0.276986755,0.201300835,0.131607662,0.047761194,0.277456647,1.263950893,0,12,12,0.087619358,male
4955,young,0.187726209,0.066084064,0.215564854,0.125589958,0.246025105,0.120435146,2.366573392,8.693833627,0.901883647,0.437328508,0.128167364,0.187726209,0.131316383,0.047105005,0.279069767,1.73980564,0,9.890625,9.890625,0.164540041,male
4956,matured,0.216288547,0.039505329,0.215575221,0.19079646,0.24920354,0.05840708,1.554489933,5.045420425,0.872146252,0.237843688,0.184070796,0.216288547,0.160200184,0.047808765,0.279069767,0.36900436,0,0.9140625,0.9140625,0.168589744,female
4957,old,0.209529102,0.038642911,0.215589354,0.189860583,0.228010139,0.038149556,2.847886854,12.81753164,0.865655757,0.249108286,0.214879594,0.209529102,0.176573137,0.047058824,0.279069767,2.011924342,0,7.125,7.125,0.148290986,female
4958,matured,0.21842937,0.040191134,0.215657254,0.198481013,0.247555988,0.049074976,2.047464989,7.746015782,0.872478928,0.242619502,0.198481013,0.21842937,0.155103939,0.047761194,0.277456647,0.572172619,0,4.0546875,4.0546875,0.099571136,female
4959,matured,0.202676719,0.06049384,0.2156875,0.151083333,0.257541667,0.106458333,1.619769944,6.261723422,0.933012315,0.458813107,0.2725625,0.202676719,0.127180005,0.047105005,0.274285714,1.150240385,0,14.203125,14.203125,0.066331223,male
4960,matured,0.19166922,0.060682681,0.215695538,0.127690289,0.241784777,0.114094488,1.914205839,6.298595613,0.90073264,0.380818626,0.252073491,0.19166922,0.11101238,0.046966732,0.277456647,1.270833333,0,10.8046875,10.8046875,0.09196904,male
4961,matured,0.214537983,0.037308332,0.215698213,0.195129054,0.237749835,0.042620781,1.852271649,6.335629002,0.875727279,0.236306051,0.207544672,0.214537983,0.1664907,0.047058824,0.279069767,0.539772727,0,4.1484375,4.1484375,0.073686741,female
4962,young,0.193652243,0.060686766,0.215698925,0.137419355,0.235913978,0.098494624,2.113282272,8.832774416,0.911184974,0.419556581,0.21827957,0.193652243,0.128141021,0.048435923,0.272727273,0.688555743,0,4.6875,4.6875,0.071470588,male
4965,matured,0.212931071,0.047627215,0.215719844,0.191024643,0.246225681,0.055201038,1.907550458,7.085413875,0.888460006,0.352884062,0.210272374,0.212931071,0.154651296,0.047524752,0.277456647,0.49535473,0,1.4296875,1.4296875,0.161124122,female
4967,young,0.207132111,0.051075912,0.215741159,0.186877351,0.245026336,0.058148984,1.5683981,5.418390831,0.914254088,0.350877643,0.203521445,0.207132111,0.121626404,0.047058824,0.275862069,1.690323795,0,6.890625,6.890625,0.131693703,male
4968,old,0.213962656,0.049220027,0.215747068,0.186190719,0.255155533,0.068964814,1.623425548,6.177122608,0.909021644,0.353793176,0.185334013,0.213962656,0.151068172,0.047105005,0.279069767,1.688189338,0.09375,6.8203125,6.7265625,0.138735903,female
4969,young,0.215140102,0.033755423,0.215747368,0.202042105,0.232842105,0.0308,2.511013017,9.506154341,0.853412399,0.206537504,0.203810526,0.215140102,0.164093196,0.046920821,0.279069767,1.333844866,0,13.1953125,13.1953125,0.056086897,female
4970,matured,0.200338126,0.057053991,0.215755034,0.148573826,0.246291946,0.097718121,1.163764665,3.794722235,0.928289061,0.39253853,0.220100671,0.200338126,0.13403867,0.047012733,0.279069767,1.490171371,0,5.15625,5.15625,0.190371901,male
4971,young,0.207329514,0.055144447,0.215756182,0.201104083,0.23346751,0.032363427,3.101019942,14.4372798,0.882959567,0.373214244,0.213985049,0.207329514,0.158946539,0.04719764,0.279069767,1.763069509,0,10.9921875,10.9921875,0.147390647,female
4972,matured,0.195999952,0.058712621,0.215763182,0.130416281,0.242830712,0.112414431,1.74544313,5.935694028,0.907259237,0.36120633,0.217964847,0.195999952,0.115528034,0.047666336,0.279069767,0.732476636,0,5.578125,5.578125,0.077388098,male
4974,matured,0.199752332,0.058832975,0.215780916,0.157432606,0.245614035,0.088181429,1.596660148,5.703063273,0.920410617,0.395786995,0.215062045,0.199752332,0.112033293,0.047151277,0.279069767,0.592765748,0,13.7109375,13.7109375,0.015545328,male
4976,matured,0.218463423,0.04003401,0.215811321,0.194943396,0.246716981,0.051773585,1.80463521,5.809181816,0.871299519,0.235281836,0.208150943,0.218463423,0.158653229,0.04729064,0.279069767,0.593338816,0,4.03125,4.03125,0.12659061,female
4977,old,0.190197678,0.063306202,0.215811321,0.130490566,0.239320755,0.108830189,1.929186748,7.65463568,0.924118352,0.493537565,0.229811321,0.190197678,0.110093984,0.04729064,0.279069767,0.545545213,0,3.5390625,3.5390625,0.092571264,male
4978,matured,0.216076923,0.038207094,0.215865922,0.193184358,0.240111732,0.046927374,1.747850631,5.738006688,0.86793545,0.223301369,0.209087523,0.216076923,0.145546452,0.047244094,0.279069767,0.841145833,0,6.0703125,6.0703125,0.097131826,female
4980,young,0.21287008,0.046988559,0.215885167,0.193875598,0.245358852,0.051483254,1.665510756,5.669249266,0.897338976,0.337794801,0.202488038,0.21287008,0.155968756,0.047012733,0.279069767,0.966921543,0,9.7265625,9.7265625,0.090649555,female
4982,young,0.213425125,0.053263547,0.215894737,0.187305263,0.255536842,0.068231579,1.863169972,6.430589971,0.900474879,0.365494694,0.279263158,0.213425125,0.144764631,0.046966732,0.279069767,0.548542837,0,6.0703125,6.0703125,0.042013818,female
4983,matured,0.214616595,0.038663785,0.215896328,0.192613391,0.241598272,0.048984881,2.084059309,7.565164325,0.864749945,0.241227661,0.243110151,0.214616595,0.161520421,0.047761194,0.274285714,0.631678427,0,9.5625,9.5625,0.055209372,female
4984,matured,0.187857307,0.063492628,0.215900621,0.123478261,0.238757764,0.115279503,1.940643459,7.055508033,0.906164654,0.429595451,0.226832298,0.187857307,0.12316653,0.047952048,0.277456647,1.537286932,0.09375,13.171875,13.078125,0.100771988,male
4985,young,0.192057827,0.06877819,0.215900727,0.127240051,0.257355584,0.130115533,1.662615574,5.189261745,0.91162488,0.394276749,0.275447154,0.192057827,0.122395633,0.047012733,0.277456647,1.211309524,0.09375,10.171875,10.078125,0.07301914,male
